description;html_description;name;release_date;duration;url_imagem;link_spotify;nome_podcast
ASSINE O UP A PARTIR DE 5 REAIS: catarse.me/up O clássico está de volta. Em um remaster digno de remake, Metroid Prime mostra seu valor ao impressionar antigas e novas gerações com sua atmosfera além de seu tempo. Ou será que nem tanto assim? Neste primeiro episódio do UP Revisa, Dan Schettini e Rodrigo Coelho recebem Marcellus Vinicius para conversar sobre a remasterização da influente primeira aventura 3D de Samus Aran. Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Catarse | Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>ASSINE O UP A PARTIR DE 5 REAIS: catarse.me/up</p><br/><p>O clássico está de volta. Em um remaster digno de remake, Metroid Prime mostra seu valor ao impressionar antigas e novas gerações com sua atmosfera além de seu tempo. Ou será que nem tanto assim? Neste primeiro episódio do UP Revisa, Dan Schettini e Rodrigo Coelho recebem Marcellus Vinicius para conversar sobre a remasterização da influente primeira aventura 3D de Samus Aran.</p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://www.catarse.me/up"" rel=""nofollow"">Catarse</a> | <a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";UP Revisa #01 - Metroid Prime Remastered;2023-03-29;70.95073333333333;https://i.scdn.co/image/ab6765630000ba8ae127ed9bee8f42268753cb84;https://open.spotify.com/episode/3JE0Cz8sFjozs2VJNnPZsu;UP
ASSINE O UP A PARTIR DE 5 REAIS: catarse.me/up O que faz uma boa adaptação? Quando falamos de games o assunto é ainda mais delicado. Após o término da temporada que movimentou os fãs ao redor do globo, Dan Schettini, Marcia Effect e Cardoso se reúnem para debater a adaptação de The Last of Us feita pela HBO. Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Catarse | Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>ASSINE O UP A PARTIR DE 5 REAIS: catarse.me/up</p><br/><p>O que faz uma boa adaptação? Quando falamos de games o assunto é ainda mais delicado. Após o término da temporada que movimentou os fãs ao redor do globo, Dan Schettini, Marcia Effect e Cardoso se reúnem para debater a adaptação de The Last of Us feita pela HBO.</p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://www.catarse.me/up"" rel=""nofollow"">Catarse</a> | <a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#173 - The Last of Us (A Série);2023-03-22;93.71253333333334;https://i.scdn.co/image/ab6765630000ba8a18d0d452e6d50335cba67bc3;https://open.spotify.com/episode/2l4fzK5GhBFIU7uEZnkueu;UP
ASSINE O UP A PARTIR DE 5 REAIS: catarse.me/up Na estreia o UPando, o novo programa do UP focado em diferentes jogos (quase sempre) do momento, Dan Schettini, Rodrigo Coelho e Cardoso se reúnem para conversar sobre a nova versão do clássico Dead Space, a jornada divertida e dramática de Like a Dragon: Ishin e o remake de Kirby Return to Dream Land Deluxe.  UP Indica: Coelho: Tudo em Todo Lugar ao Mesmo TempoCardoso: The FabelmansDan: Tetris (Game Boy) Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Catarse | Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>ASSINE O UP A PARTIR DE 5 REAIS: catarse.me/up</p><br/><p>Na estreia o UPando, o novo programa do UP focado em diferentes jogos (quase sempre) do momento, Dan Schettini, Rodrigo Coelho e Cardoso se reúnem para conversar sobre a nova versão do clássico Dead Space, a jornada divertida e dramática de Like a Dragon: Ishin e o remake de Kirby Return to Dream Land Deluxe. </p><br/><p>UP Indica: <br />Coelho: Tudo em Todo Lugar ao Mesmo Tempo<br />Cardoso: The Fabelmans<br />Dan: Tetris (Game Boy)</p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://www.catarse.me/up"" rel=""nofollow"">Catarse</a> | <a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";UPando #01 - Dead Space Remake, Like a Dragon: Ishin! e Kirby Return to Dream Land Deluxe;2023-03-15;75.31188333333333;https://i.scdn.co/image/ab6765630000ba8ab0a3a3727ca2cb4fd4ef03a0;https://open.spotify.com/episode/7677FxFT6046MUISG2zpMH;UP
ASSINE O UP A PARTIR DE 5 REAIS: catarse.me/up Poucos franquias marcaram tanto a história dos videogames como Grand Theft Auto. O famoso “GTA” atravessou gerações com títulos que se tornaram referência, em meio a polêmicas, histórias impressionantes e, é claro, elementos de gameplay inesquecíveis. Neste episódio, Rodrigo Coelho e Cardoso recebem Bruno Silva para um papo sobre o legado da poderosa série da Rockstar. UP Indica: Coelho: Kirby Return to Dream Land DeluxeCardoso: Yakuza 0Bruno: Creed III Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>ASSINE O UP A PARTIR DE 5 REAIS: catarse.me/up</p><br/><p>Poucos franquias marcaram tanto a história dos videogames como Grand Theft Auto. O famoso “GTA” atravessou gerações com títulos que se tornaram referência, em meio a polêmicas, histórias impressionantes e, é claro, elementos de gameplay inesquecíveis. Neste episódio, Rodrigo Coelho e Cardoso recebem Bruno Silva para um papo sobre o legado da poderosa série da Rockstar.</p><br/><p>UP Indica: <br />Coelho: Kirby Return to Dream Land Deluxe<br />Cardoso: Yakuza 0<br />Bruno: Creed III</p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#172 - O Legado de GTA;2023-03-08;81.71841666666666;https://i.scdn.co/image/ab6765630000ba8a8a6c964092d0a56337bf8043;https://open.spotify.com/episode/4lRmJlpuX4t9x9nW3x5wiD;UP
ASSINE O UP A PARTIR DE 5 REAIS: catarse.me/up O UP 2.0 está chegando e neste episódios nos reunimos para compartilhar com vocês a nova fase que começa AGORA! UP Indica: Coelho: Clive N' Wrench e DrainusCardoso: Franquia Velozes & FuriososMarcia: Pão com pasta de amendoim e geleia Dan: Kuru Kuru Kururin e Super Mario Advance 4 (Game Boy Advance Online) Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>ASSINE O UP A PARTIR DE 5 REAIS: catarse.me/up</p><br/><p>O UP 2.0 está chegando e neste episódios nos reunimos para compartilhar com vocês a nova fase que começa AGORA!</p><br/><p>UP Indica: <br />Coelho: Clive N&#39; Wrench e Drainus<br />Cardoso: Franquia Velozes &amp; Furiosos<br />Marcia: Pão com pasta de amendoim e geleia <br />Dan: Kuru Kuru Kururin e Super Mario Advance 4 (Game Boy Advance Online)</p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#171 - O novo UP;2023-03-01;58.500350000000005;https://i.scdn.co/image/ab6765630000ba8a1436b3a642376a802d30fe96;https://open.spotify.com/episode/65I4V1tJkcLFO5Wem5ZEje;UP
O ano de 2022 passou, mas seguimos pensando em alguns jogos que saíram em sua reta final. É o caso do controverso Sonic Frontiers. Neste episódio, Dan Schettini e Rodrigo Coelho recebem André Campos e Lucas Eduard para um papo sobre a aventura de mundo aberto (e BOTW-like???) do ouriço mais popular dos videogames.  Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>O ano de 2022 passou, mas seguimos pensando em alguns jogos que saíram em sua reta final. É o caso do controverso Sonic Frontiers. Neste episódio, Dan Schettini e Rodrigo Coelho recebem André Campos e Lucas Eduard para um papo sobre a aventura de mundo aberto (e BOTW-like???) do ouriço mais popular dos videogames. </p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#170 - Sonic Frontiers;2023-02-22;72.94388333333333;https://i.scdn.co/image/ab6765630000ba8a9d5deb1d1d734f022c8c0f06;https://open.spotify.com/episode/7CBz30sTC2MmRDbT1fFGDe;UP
O início de 2023 nos reservou algumas experiências com nossos queridos videogames. Neste episódio, Dan Schettini, Cardoso e Marcia Effect se unem a Raquel Segal para um papo sobre o surpreende Hi-Fi Rush e o tocante Season! Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>O início de 2023 nos reservou algumas experiências com nossos queridos videogames. Neste episódio, Dan Schettini, Cardoso e Marcia Effect se unem a Raquel Segal para um papo sobre o surpreende Hi-Fi Rush e o tocante Season!</p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#169 - Season: A Letter to the Future e Hi-Fi Rush;2023-02-15;77.44303333333333;https://i.scdn.co/image/ab6765630000ba8a9c418e1f27b8b0460d271699;https://open.spotify.com/episode/4SAwY51QOpF8un2NwyvU5I;UP
PRECISAMOS BATER NOSSA META! ASSINE O UP: https://catarse.me/up Uma boa história precisa de bons coadjuvantes e, por vezes, são nessas pequenas histórias e personagens que os jogos brilham mais. Neste episódio, Dan Schettini, Rodrigo Coelho, Marcia Effect e Cardoso se reúnem para discutir sobre sidequests em jogos, sua importância e as que mais os marcaram.  UP Indica: Dan: Andor (Disney+)Coelho: Bob Esponja: The Cosmic ShakeCardoso: ATUM (Smashing Pumpkins)Marcia: Todo dia a mesma noite (Netflix) Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>PRECISAMOS BATER NOSSA META! ASSINE O UP: https://catarse.me/up</p><br/><p>Uma boa história precisa de bons coadjuvantes e, por vezes, são nessas pequenas histórias e personagens que os jogos brilham mais. Neste episódio, Dan Schettini, Rodrigo Coelho, Marcia Effect e Cardoso se reúnem para discutir sobre sidequests em jogos, sua importância e as que mais os marcaram. </p><br/><p>UP Indica: <br />Dan: Andor (Disney&#43;)<br />Coelho: Bob Esponja: The Cosmic Shake<br />Cardoso: ATUM (Smashing Pumpkins)<br />Marcia: Todo dia a mesma noite (Netflix)</p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#168 - A importância das Sidequests;2023-02-08;72.63606666666666;https://i.scdn.co/image/ab6765630000ba8adc4ab7587030ef13bb59cf3a;https://open.spotify.com/episode/3c5nfnNQXU0HilebA20RLj;UP
PRECISAMOS BATER NOSSA META! ASSINE O UP: https://catarse.me/up Começaram os jogos de 2023… e ainda tem coisa que estamos jogando também, pô! Neste episódio, Dan Schettini, Rodrigo Coelho e Cardoso se reúnem para falar dos jogos que estiveram jogando recentemente: o novíssimo Fire Emblem: Engage, o descolado Need for Speed Unbound e o inusitado Pocket Card Jockey! UP Indica: Dan: O Paciente (Star+)Coelho: Avatar: The Way of WaterCardoso: Hi-Fi Rush + What we do in the shadows (Star+) Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>PRECISAMOS BATER NOSSA META! ASSINE O UP: https://catarse.me/up</p><br/><p>Começaram os jogos de 2023… e ainda tem coisa que estamos jogando também, pô! Neste episódio, Dan Schettini, Rodrigo Coelho e Cardoso se reúnem para falar dos jogos que estiveram jogando recentemente: o novíssimo Fire Emblem: Engage, o descolado Need for Speed Unbound e o inusitado Pocket Card Jockey!</p><br/><p>UP Indica: <br />Dan: O Paciente (Star&#43;)<br />Coelho: Avatar: The Way of Water<br />Cardoso: Hi-Fi Rush &#43; What we do in the shadows (Star&#43;)</p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#167 - Fire Emblem Engage, Pocket Card Jockey e Need for Speed Unbound;2023-02-01;74.62965000000001;https://i.scdn.co/image/ab6765630000ba8ac84c669b3282c7ebfbc45d85;https://open.spotify.com/episode/1U5IAeBIxh5S7bh95qNzCU;UP
PRECISAMOS BATER NOSSA META! ASSINE O UP: https://catarse.me/up De tempos em tempos, franquias passam por mudanças e apresentam ao mundo uma nova perspectiva sobre seus personagens, histórias e também jogabilidade. Neste episódio, Dan Schettini, Rodrigo Coelho e Cardoso se reúnem para relembrar grandes franquias que mudaram - para melhor, ou nem tanto assim. Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>PRECISAMOS BATER NOSSA META! ASSINE O UP: https://catarse.me/up</p><br/><p>De tempos em tempos, franquias passam por mudanças e apresentam ao mundo uma nova perspectiva sobre seus personagens, histórias e também jogabilidade. Neste episódio, Dan Schettini, Rodrigo Coelho e Cardoso se reúnem para relembrar grandes franquias que mudaram - para melhor, ou nem tanto assim.</p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#166 - Franquias que se reinventaram;2023-01-25;65.00658333333334;https://i.scdn.co/image/ab6765630000ba8aa0b517a01260c1118f148829;https://open.spotify.com/episode/7LYuAvTvSCVMu3fRvpo4oh;UP
PRECISAMOS BATER NOSSA META! ASSINE O UP: https://catarse.me/up Repleto de promessas, podemos esperar um ano recheado de grandes títulos, de Final Fantasy a Zelda e de Resident Evil a Silksong (será?). Neste episódio, Dan Schettini, Rodrigo Coelho, Marcia Effect e Cardoso se reúnem para discutir sobre o que esperar dos próximos capítulos da indústria de videogames. Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>PRECISAMOS BATER NOSSA META! ASSINE O UP: https://catarse.me/up</p><br/><p>Repleto de promessas, podemos esperar um ano recheado de grandes títulos, de Final Fantasy a Zelda e de Resident Evil a Silksong (será?). Neste episódio, Dan Schettini, Rodrigo Coelho, Marcia Effect e Cardoso se reúnem para discutir sobre o que esperar dos próximos capítulos da indústria de videogames.</p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#165 - Expectativas 2023;2023-01-18;67.40984999999999;https://i.scdn.co/image/ab6765630000ba8ab18527a767c3c93a59a8f94c;https://open.spotify.com/episode/0ZFWZ4r6OdavknfzSegqb9;UP
PRECISAMOS BATER NOSSA META! ASSINE O UP: https://catarse.me/up Neste episódio damos sequência ao Top 20 melhores jogos de 2022. Dan Schettini, Rodrigo Coelho, Marcia Effect e Cardoso compartilham o aguardado Top 10 do ano que passou! Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>PRECISAMOS BATER NOSSA META! ASSINE O UP: https://catarse.me/up</p><br/><p>Neste episódio damos sequência ao Top 20 melhores jogos de 2022. Dan Schettini, Rodrigo Coelho, Marcia Effect e Cardoso compartilham o aguardado Top 10 do ano que passou!</p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#164 - Os Melhores Jogos de 2022 (Parte 2);2023-01-11;68.14998333333332;https://i.scdn.co/image/ab6765630000ba8aae27ee9711d80c00ae471c28;https://open.spotify.com/episode/41BaMR6WXZKnUjBatHiKBj;UP
PRECISAMOS BATER NOSSA META! ASSINE O UP: https://catarse.me/up O último ato de 2022 começa aqui! Neste episódio, nos reunimos e montamos o nosso Top 20. Juntos relembramos os jogos, momentos que vivemos com eles e fizemos a lista definitiva dos melhores jogos de 2022 para o UP. UP Indica: Cardoso: Need for Speed UnboundMarcia: Sayonara Wild HeartsCoelho NÃO Indica: Jurassic World Aftermath Collection Dan: O Urso (Star+) Siga a gente:Dan Schettini: https://twitter.com/joga_danMarcia Effect: https://twitter.com/trostesRodrigo Coelho: https://twitter.com/rodrigocoelhocCardoso: https://twitter.com/cardoso122 Siga o UP: Twitter | Twitch | Instagram | Discord Contato comercial: contato@somosup.com  ---   Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message;"<p>PRECISAMOS BATER NOSSA META! ASSINE O UP: https://catarse.me/up</p><br/><p>O último ato de 2022 começa aqui! Neste episódio, nos reunimos e montamos o nosso Top 20. Juntos relembramos os jogos, momentos que vivemos com eles e fizemos a lista definitiva dos melhores jogos de 2022 para o UP.</p><br/><p>UP Indica: <br />Cardoso: Need for Speed Unbound<br />Marcia: Sayonara Wild Hearts<br />Coelho NÃO Indica: Jurassic World Aftermath Collection <br />Dan: O Urso (Star&#43;)</p><br/><p>Siga a gente:<br />Dan Schettini: https://twitter.com/joga_dan<br />Marcia Effect: https://twitter.com/trostes<br />Rodrigo Coelho: https://twitter.com/rodrigocoelhoc<br />Cardoso: https://twitter.com/cardoso122</p><br/><p>Siga o UP: <br /><a href=""https://twitter.com/segueoup"" rel=""nofollow"">Twitter</a> | <a href=""https://twitch.tv/segueoup"" rel=""nofollow"">Twitch</a> | <a href=""https://www.instagram.com/segueoup"" rel=""nofollow"">Instagram</a> | <a href=""https://discord.gg/JHqKyumRah"" rel=""nofollow"">Discord</a></p><br/><p>Contato comercial: contato&#64;somosup.com</p><br/>--- <br/>Send in a voice message: https://podcasters.spotify.com/pod/show/segueoup/message";#163 - Os Melhores Jogos de 2022 (Parte 1);2023-01-04;68.69288333333334;https://i.scdn.co/image/ab6765630000ba8a738ea0fafa5ee93a21dc53e9;https://open.spotify.com/episode/1SKwRScF0c0qaemanvBeXw;UP
